,Date,DBR,AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,NDB,SANPAO,SANTNDR,SEB,SOCGEN,UBS,UCBAG,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA, Open, High, Low,Close
51,2016-02-25,14.4396,74.8383,134.2435,113.8121,100.5044,146.5658,165.914,239.4825,80.0988,163.6167,122.4809,125.4009,87.0414,53.3195,119.2516,160.304,172.3065,93.0101,114.1027,85.9699,97.5285,120.5248,119.6159,130.2789,129.6191,81.6984,129.6198,87.5982,169.4098,134.7181,280.98,284.77,284.77,284.77
52,2016-02-26,14.7087,77.4975,131.4429,108.3276,99.3938,140.3108,157.69,225.4902,80.0183,161.3718,120.5522,120.0589,82.0747,60.0169,119.3458,154.3873,165.0796,86.9771,108.8073,81.2309,97.1285,119.1739,114.3267,130.0416,124.1858,78.4486,123.7002,88.2327,166.3115,132.7071,284.78,286.64,286.64,286.64
53,2016-02-29,14.593,77.8465,132.7585,108.003,96.9307,140.2743,156.6951,228.7447,80.1411,161.1765,120.6359,120.1112,81.8505,51.3287,119.2691,151.9229,163.2867,91.4866,107.9386,80.4264,95.711,116.1141,112.7555,131.2338,121.6369,77.3874,122.1267,88.2617,168.7922,131.0974,286.61,283.61,283.61,283.61
54,2016-03-01,14.611,78.9956,120.719,102.3403,93.8978,133.1847,151.0656,218.8924,78.4158,161.0761,117.6851,112.7137,79.1153,58.4161,119.3464,143.0922,154.8881,91.4797,103.6393,77.0127,95.6952,112.2999,106.055,144.086,115.5608,75.5446,116.2736,95.1732,168.7572,132.4648,283.65,293.66,293.66,293.66
55,2016-03-02,14.2056,77.9114,117.2894,94.3977,84.3551,126.2258,144.772,203.4993,77.6595,161.1255,116.2986,107.1494,75.8256,50.6927,119.3464,135.7569,147.1746,89.5994,94.954,72.3196,94.1947,109.0747,104.4315,143.3146,114.3145,75.078,114.0084,90.3269,160.3302,111.9587,293.54,296.34,296.34,296.34
56,2016-03-03,12.9614,76.0396,121.3892,94.1063,83.6689,127.001,145.8858,210.664,78.4567,160.9606,109.9386,112.1631,72.8408,50.6439,119.3464,136.3933,149.3021,84.5369,95.0385,73.7908,95.6556,109.1067,106.1079,140.4188,115.4181,75.8158,115.1596,90.3591,150.5578,124.8335,296.25,298.21,298.21,298.21
57,2016-03-04,12.9065,75.1098,120.3998,92.411,86.9264,127.3981,144.6406,215.5664,78.4132,160.4815,115.7831,109.6838,71.3302,58.2506,119.3476,134.2498,147.106,83.7467,93.4655,73.6227,95.6546,106.4746,107.7586,144.0032,118.2157,76.5279,118.5888,90.3693,127.6237,120.3299,298.2,299.42,299.42,299.42
58,2016-03-07,12.2291,75.1181,125.3133,94.1141,86.0823,128.0232,148.743,221.0851,78.4346,160.6206,113.7054,110.9288,71.3967,58.2094,119.3653,134.4305,144.1675,87.7987,94.4583,75.5335,95.6868,106.5518,107.9244,143.4188,116.9493,76.4471,117.6265,89.1816,134.8521,119.6598,299.4,299.34,299.34,299.34
59,2016-03-08,12.4425,74.9685,124.6106,92.6154,83.1589,126.7162,147.1446,213.2164,78.4575,161.0012,112.9809,108.5203,69.3366,50.5359,119.258,133.2735,142.117,88.0189,93.1935,74.2223,96.574,106.4996,105.118,136.0839,115.8585,75.6756,115.7673,88.8138,135.1785,122.6964,299.3,294.33,294.33,294.33
60,2016-03-09,12.089,74.9024,124.7152,91.1467,83.1156,124.095,145.4654,206.3246,78.4593,161.1172,113.756,107.0772,68.6897,50.5425,119.26,131.3699,140.7626,87.6376,91.067,72.9769,96.5822,106.9942,105.0225,144.0586,115.8592,75.3068,116.1308,84.5054,135.1786,122.4655,294.35,294.72,294.72,294.72
61,2016-03-10,11.2901,74.8608,112.7204,82.191,80.1206,109.9264,136.8777,173.8895,78.4032,161.1713,113.3704,97.5165,69.6762,58.1207,119.3478,119.8284,128.0165,84.5023,82.8337,65.2431,95.7014,106.946,101.84,142.6392,110.4251,72.2641,110.3533,84.4466,135.1714,120.5476,294.68,294.56,294.56,294.56
62,2016-03-11,10.9024,72.5148,104.9753,73.6778,75.7398,93.4627,124.9785,147.9117,78.4054,159.2247,103.4561,86.7143,64.9031,58.1261,119.3501,103.6685,110.1024,82.475,73.387,61.5749,95.7078,105.4516,96.695,137.7193,104.3841,68.7041,103.1855,84.4391,128.5995,122.7987,294.59,302.39,302.39,302.39
63,2016-03-14,10.9068,69.3762,101.8232,69.9466,64.5601,91.4266,120.7766,138.6409,78.435,154.8052,98.1812,84.8433,53.7297,56.8896,119.375,98.6119,104.2075,79.6958,70.798,60.0482,94.2649,90.9249,92.913,137.8476,101.4242,66.7492,101.362,84.515,118.7205,117.3875,302.36,301.11,301.11,301.11
64,2016-03-15,11.2602,67.1138,105.5787,73.978,65.4995,95.2068,126.5123,148.5902,78.4108,151.8878,99.0848,89.5777,56.8214,56.879,119.3551,103.6657,107.9113,78.8866,74.3212,64.3708,97.4949,67.7844,92.2018,137.8744,102.362,66.2466,101.286,84.466,118.6971,116.6216,301.09,300.75,300.75,300.75
65,2016-03-16,11.0205,65.9883,113.4861,75.7614,66.4076,99.0699,133.2899,170.8098,78.4064,155.0934,101.3694,95.335,56.2358,58.1142,119.3643,107.4245,112.2639,79.225,76.8419,66.6846,97.276,87.5628,98.9088,133.8619,109.9631,73.0472,108.1292,84.4618,120.97,118.2124,300.67,300.28,300.28,300.28
66,2016-03-17,10.8458,65.4366,115.245,75.1028,65.3933,97.7681,134.1754,163.8378,78.4541,149.3681,101.7785,96.0297,58.0312,53.6402,119.2718,109.0765,113.1675,76.1113,75.8409,66.5144,94.2014,98.0929,95.5928,132.1353,105.3795,70.3851,104.9529,85.0327,117.8942,117.4495,300.27,303.83,303.83,303.83
67,2016-03-18,10.2082,65.8224,114.5024,73.6709,66.3573,96.3274,133.8027,162.8429,78.4562,144.2748,101.4636,92.5463,58.4554,53.6995,119.2726,107.9227,114.5131,74.9991,75.0708,65.8502,96.4761,96.5599,92.8205,132.5016,102.2268,68.1721,101.3809,85.0027,113.1711,117.3786,303.83,306.9,306.9,306.9
68,2016-03-21,12.3446,70.5729,123.1346,79.3082,71.4898,103.8941,142.4925,168.1863,79.2654,147.6063,107.6775,99.8015,64.235,55.5946,119.9143,114.9181,122.6182,77.098,80.083,71.4315,95.1669,94.983,101.6499,135.1725,112.5197,76.3637,110.5507,91.607,116.0384,119.2203,306.89,306.33,306.33,306.33
69,2016-03-22,12.1563,69.9841,127.8366,83.2219,72.8572,105.8682,146.5146,176.9359,78.753,144.8888,107.1646,103.8466,61.2545,57.9209,119.3224,118.9881,124.9896,75.2005,85.042,74.6737,98.1234,90.184,102.9976,84.6896,114.6418,77.1024,112.9453,85.956,116.3183,122.4925,306.27,305.44,305.44,305.44
70,2016-03-23,12.1257,71.8345,131.9433,83.6384,71.4887,108.2786,148.3235,184.1162,78.7238,144.663,114.4141,105.5837,61.9966,60.3836,119.229,118.3667,127.2973,74.7929,85.5291,75.2649,98.8368,92.9143,102.4601,82.8032,114.0427,77.6493,112.9867,96.4564,117.2357,122.8422,305.44,303.12,303.12,303.12
71,2016-03-24,12.1317,71.7839,136.3952,87.4774,71.8478,114.7781,152.1241,197.2973,78.7246,144.8726,115.449,108.9277,64.3843,62.8465,119.2269,127.2675,131.5897,78.6857,88.7205,78.4395,100.9536,92.906,103.9554,103.2453,115.7424,81.6533,114.0897,97.5247,100.0,123.0696,303.1,301.16,301.16,301.16
72,2016-03-25,11.9123,71.7581,135.391,86.5646,72.9859,114.9939,152.2147,196.743,78.7262,145.8104,116.6695,107.1472,70.0791,62.8562,119.2312,129.3567,133.0613,78.8674,87.1043,76.6131,101.2089,93.3488,102.5492,131.4477,114.9711,78.011,113.5924,96.9835,97.5308,122.2873,301.17,302.06,302.06,302.06
73,2016-03-28,11.7718,71.7772,135.4449,86.5134,73.5076,114.7036,151.9872,197.0105,78.7757,146.5556,108.1312,107.578,67.9071,63.7138,119.2487,129.2387,132.9944,81.9837,86.6606,77.0775,102.1482,93.4187,103.3629,131.9407,115.0437,78.527,113.5864,97.0729,100.0303,123.9272,301.17,302.06,302.06,302.06
74,2016-03-29,11.6824,72.4511,135.0484,84.6312,72.5215,113.9681,151.7805,198.4366,78.7626,146.5041,111.0014,107.9377,68.5004,56.702,119.2487,130.1549,132.5799,80.2485,86.0277,78.8648,99.45,103.9828,104.3688,138.3779,114.9815,79.2587,114.5368,85.7331,95.224,120.1499,301.89,302.53,302.53,302.53
75,2016-03-30,11.6863,72.4097,132.7939,82.7165,71.421,111.4,150.7665,191.9549,78.7673,142.2361,110.825,106.2021,69.979,56.9652,119.2487,126.3522,129.5354,77.0128,84.0566,75.8767,100.9224,93.9702,100.099,141.418,110.5247,76.7951,108.773,85.7812,95.2241,115.2346,302.53,304.34,304.34,304.34
76,2016-03-31,11.5334,72.7303,134.1797,81.7523,71.0332,110.8258,150.311,191.0957,78.478,143.5102,115.94,105.9538,68.2592,64.0236,119.2298,126.9396,129.3084,78.8585,83.3496,76.1564,101.9748,91.8349,99.3266,143.6812,109.8206,76.5236,106.8982,97.3542,93.2052,104.2344,304.34,303.71,303.71,303.71
77,2016-04-01,11.5242,72.5628,134.5101,81.405,70.784,111.2971,149.6306,188.4691,78.4365,144.4953,115.4679,105.4571,68.5915,63.3707,119.3234,127.2913,130.84,78.8712,82.6509,75.8142,102.5088,91.4034,99.8144,143.6923,109.0608,76.129,107.2498,99.7844,93.2471,107.6463,303.66,306.18,306.18,306.18
78,2016-04-04,11.3804,72.5801,134.6689,81.4425,70.9873,110.0546,149.98,187.3028,86.8124,144.3563,115.2097,106.2879,68.6697,62.7388,119.2615,126.4408,130.836,76.2651,81.9106,74.937,96.9189,91.4573,98.0916,144.0455,108.6271,75.6429,105.9323,98.8121,94.2349,104.0172,306.01,304.59,304.59,304.59
79,2016-04-05,11.6254,72.4397,135.9656,83.3964,70.6674,112.1026,151.7143,191.2674,86.7603,144.3085,115.9064,109.4256,66.9988,67.2097,119.2615,131.8942,137.0946,74.5183,84.5594,77.259,104.9793,90.4059,100.4945,144.3719,109.7581,76.7914,108.1783,98.4331,96.8716,105.8732,304.52,300.19,300.19,300.19
80,2016-04-06,11.2455,72.4257,139.7988,87.1973,71.2781,113.0199,153.9096,193.1688,86.7718,144.3106,118.1317,111.4055,67.0131,67.2596,119.228,135.8337,139.0701,74.2199,88.5219,79.2056,102.0242,92.7141,103.4783,144.1687,112.3155,79.356,110.7757,98.7724,96.8716,106.1305,300.14,301.94,301.94,301.94
81,2016-04-07,11.5224,72.4124,138.0973,88.4299,71.4189,115.3557,155.8474,196.9557,86.7637,144.3114,115.408,110.7902,67.1444,67.2687,119.2247,141.7221,140.3869,75.615,89.9227,79.9227,102.5185,92.4806,102.9669,144.2806,113.1754,79.234,111.1736,98.7259,95.8832,105.4842,301.92,296.09,296.09,296.09
82,2016-04-08,11.5022,73.0729,134.1159,88.7378,73.2306,115.8547,153.5015,200.789,86.7696,146.062,117.5757,107.7389,67.076,67.278,119.2254,139.2407,136.588,73.6889,89.0239,77.0329,102.5267,94.6373,104.8255,145.6168,113.1842,80.3807,112.4805,98.7786,97.1602,105.6095,296.09,297.29,297.29,297.29
83,2016-04-11,11.2932,71.4654,133.6878,87.6837,74.7167,115.6695,153.9897,199.532,86.8099,146.6652,119.4059,108.3109,68.4222,67.3155,119.2398,132.2084,136.6256,73.7528,88.2989,76.9287,102.588,94.6337,104.8737,146.2873,114.5574,80.0393,112.7695,98.7982,95.1824,104.1192,297.31,298.3,298.3,298.3
84,2016-04-12,11.2931,72.3267,129.5702,86.1126,77.1489,116.1618,150.2753,196.6613,86.7656,146.0479,119.812,105.0842,67.1566,67.2789,119.2188,123.8724,133.8105,75.5813,86.4468,74.9773,102.5718,94.358,103.9823,146.3801,113.1345,79.194,111.8402,98.7422,92.9161,101.2979,298.3,302.3,302.3,302.3
85,2016-04-13,11.0892,72.6147,128.1136,83.1328,74.8017,111.5415,145.8138,190.306,86.7632,146.0577,118.806,102.9778,65.9027,67.2755,119.2219,120.342,127.7753,73.4372,83.4713,72.6548,102.5859,92.8219,99.4916,146.0707,107.1358,75.3311,104.8937,98.7229,89.6157,96.9657,302.27,309.09,309.09,309.09
86,2016-04-14,10.6448,71.6978,125.2802,78.4594,73.4455,107.6479,138.8679,176.0939,85.1096,146.6513,112.4304,98.6103,65.5398,67.2755,119.2221,116.81,123.7816,75.3141,78.4672,70.6713,102.5919,90.7621,97.7212,144.9266,105.4421,72.4778,102.7906,98.7444,88.6,98.0663,309.09,309.93,309.93,309.93
87,2016-04-15,11.0058,69.8573,125.8646,78.9687,70.4105,107.5987,140.1147,177.0356,85.1084,146.5549,110.7404,99.4048,65.8807,67.274,119.2232,118.1449,125.0747,76.3681,79.5715,71.0569,102.592,90.0066,95.8743,143.7162,102.2948,71.5493,101.7191,98.7291,89.0021,98.6461,309.93,309.04,309.04,309.04
88,2016-04-18,11.5942,69.2877,123.6269,78.5995,70.7357,108.0703,140.1113,179.37,85.1585,146.5651,110.2961,98.1395,63.4498,67.3165,119.2427,118.1147,123.8268,76.4256,79.0758,69.7764,102.6583,90.1003,95.3537,142.3034,101.2973,70.401,100.1045,98.8453,88.7499,98.1599,309.02,311.18,311.18,311.18
89,2016-04-19,11.5081,68.977,116.0085,75.4761,69.2895,104.0196,135.1534,174.1157,85.1078,146.5364,107.9501,92.8862,64.2407,67.2728,119.2261,112.2809,118.1509,76.3943,75.5347,66.9876,102.5943,87.782,89.8488,140.8385,97.1863,67.5346,96.8923,97.6123,87.4687,100.2506,311.19,314.63,314.63,314.63
90,2016-04-20,11.8131,68.4981,114.8696,75.4441,67.1902,106.7719,134.6276,176.0186,84.4453,145.909,106.603,92.0615,63.2787,67.2707,119.2265,116.6667,118.126,69.2457,75.7917,66.6945,102.5926,83.0156,84.8074,137.5188,93.8585,65.9176,90.8737,93.5068,85.4862,98.6442,314.63,317.42,317.42,317.42
91,2016-04-21,11.4354,68.4273,108.5952,72.3353,66.4618,102.0814,127.6439,162.4558,84.4516,146.2416,104.9759,88.2595,61.2802,67.2759,119.2289,112.7242,112.8454,71.9302,71.8559,63.4058,102.6017,81.5183,82.7352,125.1905,92.5928,66.2754,88.6856,92.7359,80.1952,94.2221,317.45,314.38,314.38,314.38
92,2016-04-22,11.4233,67.7189,105.2536,70.0146,64.7558,100.413,123.3336,149.7134,84.4336,143.0318,99.4244,86.3613,59.7071,67.2594,119.2266,109.2684,108.7886,72.6738,69.5288,60.6179,102.5776,81.0464,84.779,133.0266,95.2204,67.0874,92.5742,92.9994,80.2002,95.0685,314.41,317.65,317.65,317.65
93,2016-04-25,11.2593,66.3824,108.0879,73.4955,63.2474,103.4659,127.6158,154.6735,84.4923,140.0624,100.2012,89.5927,58.9854,67.3061,119.2488,114.4511,115.91,72.2949,72.6373,62.2676,102.6566,81.0066,87.601,130.4014,97.9612,69.241,94.9108,93.0864,71.9134,93.1313,317.65,316.73,316.73,316.73
94,2016-04-26,11.1129,129.6063,108.6702,73.8089,63.2334,103.0554,127.2956,154.183,84.4436,140.1841,99.9465,87.4801,60.1865,67.2678,119.228,112.9397,115.6966,72.1579,73.4934,62.6343,105.0391,79.4211,90.4023,121.8142,100.7191,71.9687,98.2339,95.0205,74.3991,93.0964,316.74,319.02,319.02,319.02
95,2016-04-27,11.1621,133.579,108.6757,72.9626,63.8427,102.1487,126.5556,154.6472,83.449,139.9168,100.6309,88.0954,61.1933,67.272,119.2405,113.1299,117.1934,62.7673,72.5676,62.232,105.0489,79.419,90.7122,121.8332,102.4005,72.3339,99.7302,95.0186,77.7143,94.2379,318.99,319.29,319.29,319.29
96,2016-04-28,11.0307,69.8205,108.6238,73.5894,63.7839,102.2297,127.6423,149.8428,83.455,139.1818,100.7388,88.2182,61.201,66.4473,119.2405,113.507,119.6414,70.9966,73.6024,62.3898,105.0441,82.2859,90.5915,121.8654,102.0496,72.1548,99.5053,93.4868,77.0521,93.4791,319.23,315.74,315.74,315.74
97,2016-04-29,11.2893,68.978,113.2875,77.6825,64.2131,105.7796,130.3927,156.2886,83.458,138.8924,101.9872,92.66,61.4586,67.2722,119.2345,117.662,123.5583,71.3158,77.2005,66.8124,105.0477,82.2802,91.5824,121.9599,102.401,72.8892,99.4054,95.4601,77.5445,89.3015,315.72,313.64,313.64,313.64
98,2016-05-02,10.9806,68.9864,113.7066,77.4831,65.4947,105.7437,129.2399,157.9511,81.9046,138.6919,100.9316,91.8969,62.4651,67.2982,119.2506,117.2666,123.2245,69.8142,77.1091,65.2495,105.0768,87.2204,94.5398,122.1191,104.9314,73.6646,102.1596,95.7256,78.4834,89.6989,313.65,317.11,317.11,317.11
99,2016-05-03,11.3887,68.9895,123.194,81.2799,66.9973,111.8873,135.5336,168.5751,81.8581,138.7416,100.9135,99.1075,62.7376,67.2041,119.2351,125.0525,130.9347,69.0788,80.8135,70.3794,103.3819,87.1553,90.4711,122.113,103.0357,71.7739,99.7897,95.6593,78.4636,89.3274,317.04,312.9,312.9,312.9
100,2016-05-04,11.4501,69.6453,128.3484,84.3778,69.6895,117.6448,139.0901,177.9529,81.8499,138.745,105.3062,104.1321,65.2359,66.2618,119.2351,132.1827,138.8141,69.9133,84.5673,72.3643,88.4193,84.4334,91.1822,122.8161,103.2355,71.8703,100.7088,95.5631,78.3859,88.8736,312.7,310.43,310.43,310.43
101,2016-05-05,11.5387,70.9682,133.1079,84.6218,69.7926,118.4158,139.0785,177.1607,82.5848,137.5527,115.0937,105.2072,66.1176,67.1824,119.2331,132.017,140.1576,70.1016,84.6327,71.7761,100.3895,84.6582,90.9884,123.2935,104.1992,71.2343,100.8098,95.5481,78.3737,88.8842,310.35,310.15,310.15,310.15
102,2016-05-06,11.7732,71.4626,133.3338,84.4568,70.0152,118.996,138.8304,182.0665,82.6253,137.5399,114.9091,106.3489,68.7928,67.273,119.2339,130.8735,140.2081,70.5565,83.6411,72.773,102.6178,86.3251,93.648,122.235,108.0017,73.2253,102.7714,95.5512,79.1645,88.0901,310.1,311.33,311.33,311.33
103,2016-05-09,11.6698,71.4793,128.3361,80.3977,70.1985,116.1934,135.6425,177.6024,82.6581,137.3481,113.9147,102.6791,68.2146,67.3116,119.251,127.1016,136.3298,70.6968,79.6666,69.6564,103.0146,86.1523,93.0062,122.0385,104.4984,72.2442,102.1382,95.589,79.1999,88.412,311.31,310.72,310.72,310.72
104,2016-05-10,11.437,71.7988,126.7046,80.0098,69.3779,115.3003,132.8638,175.1794,82.6266,138.0521,114.113,101.3887,68.9863,67.2757,119.233,125.3052,136.1221,71.0788,79.1759,69.0355,103.1066,86.1454,91.0857,122.0878,103.3311,70.6613,100.9903,95.5549,81.1368,93.5305,310.73,315.01,315.01,315.01
105,2016-05-11,11.7278,71.6293,126.4582,79.7602,68.1538,114.9866,132.8389,175.6375,82.5856,138.0,111.1275,101.492,67.7753,67.1838,119.234,127.0053,136.8419,62.7637,79.6717,69.3925,88.4591,83.9669,90.1311,122.0635,102.2349,69.7836,100.2807,95.5245,81.1791,94.8902,314.96,311.45,311.45,311.45
106,2016-05-12,11.5124,71.4624,124.4509,78.9177,68.3976,113.4344,132.7586,173.0524,82.6225,137.9748,110.9026,100.8679,66.7023,67.2686,119.2357,126.2685,134.2073,62.7761,79.0923,69.0564,100.3518,83.9782,89.4273,122.0878,102.842,69.4932,100.4996,95.5322,83.0033,96.1198,311.44,311.93,311.93,311.93
107,2016-05-13,11.6734,71.4585,123.4968,80.9533,68.4346,115.5717,133.8751,175.4342,82.6185,136.4877,110.8931,101.9831,67.7722,66.9291,119.2361,129.1491,138.868,69.6633,79.5707,70.9669,102.6034,82.9605,88.9634,122.0784,102.1865,69.062,100.063,95.5082,81.1823,96.1193,311.88,307.92,307.92,307.92
108,2016-05-16,11.5639,71.4754,127.2565,83.2106,69.8659,117.9957,138.8729,182.0588,82.6544,138.0642,111.1817,103.3059,67.5932,66.9135,119.2548,133.8696,145.9407,69.8716,82.2238,74.902,103.0096,82.4008,89.5169,122.1331,102.5419,68.3016,100.0182,95.6197,81.2378,95.2176,307.91,309.62,309.62,309.62
109,2016-05-17,11.3817,72.1224,123.371,82.6387,70.4749,116.9677,137.2325,180.2692,82.5819,137.7378,111.5794,100.893,68.0625,66.7681,119.2359,131.618,145.6203,62.7746,81.2573,73.8873,102.4944,79.7075,88.6907,122.0798,102.4007,68.2349,99.5876,95.5025,79.6901,94.56,309.62,307.5,307.5,307.5
110,2016-05-18,12.0688,73.5587,119.132,84.2106,70.5139,116.8411,135.8323,181.7197,82.6204,137.4798,110.8491,99.6745,69.5704,66.849,119.2386,132.5237,146.2087,71.3662,81.489,74.4637,86.8302,82.8862,90.8378,122.0664,103.1259,69.6566,101.2751,95.5165,79.6406,94.5157,307.48,313.25,313.25,313.25
111,2016-05-19,11.6258,73.5555,114.4661,86.1145,70.7765,116.1704,135.1593,180.036,82.6168,137.3708,110.1991,97.272,69.6338,66.8426,119.2378,132.3599,145.9457,71.0625,82.86,74.237,87.9214,82.841,91.6442,114.7115,103.7258,70.3594,101.5508,95.4772,80.1939,93.1829,313.24,310.36,310.36,310.36
112,2016-05-20,13.207,73.5564,105.6425,84.6851,70.8492,114.026,132.3653,176.0852,82.6206,137.3298,106.9567,91.3513,69.4571,66.7893,119.2426,128.3808,142.3502,69.9494,81.2978,72.3512,100.0743,83.4965,91.075,114.7532,102.7599,70.3318,101.4031,95.5385,79.5455,88.6122,310.34,312.26,312.26,312.26
113,2016-05-23,12.9875,73.5695,106.5163,84.2262,70.5562,112.7956,131.6122,174.2639,82.652,136.3618,104.6512,91.937,66.4056,66.8616,119.2613,127.6745,141.7351,61.2764,80.5602,72.3091,101.7395,82.7263,91.2515,122.1271,102.882,70.0105,101.4492,95.6087,80.6939,89.7515,312.23,311.98,311.98,311.98
114,2016-05-24,12.9326,72.8901,104.8585,81.9405,70.4187,111.1961,129.1633,171.5623,82.5848,136.0795,104.7655,90.1994,65.7604,66.7548,119.2459,124.3227,140.5507,61.2762,78.7746,70.465,102.2392,82.6469,91.0863,122.0919,103.3892,69.975,101.1788,95.5221,79.2147,88.7902,311.98,316.8,316.8,316.8
115,2016-05-25,12.656,71.4544,98.8432,78.3327,69.7165,105.8963,125.939,164.308,82.6197,137.0975,99.4961,85.7344,67.2159,66.785,119.2452,117.7138,133.3188,64.9913,75.1987,67.9378,103.0442,79.409,86.6625,122.2043,98.448,67.4848,96.8638,95.5133,78.7064,77.9827,316.84,320.08,320.08,320.08
116,2016-05-26,12.489,70.4558,99.5045,78.1714,67.625,104.623,126.1434,162.1922,81.8409,137.1073,99.1653,84.4915,64.09,66.6872,119.245,114.665,129.9516,61.4974,75.4542,68.6968,102.4818,77.7841,84.2373,121.9009,96.4206,65.6475,94.7861,95.5304,76.4998,84.5675,320.05,318.19,318.19,318.19
117,2016-05-27,12.6544,69.6307,99.3393,78.5463,66.7954,104.7551,126.6491,162.8881,82.3726,136.7319,93.3023,84.7699,64.1688,66.821,119.2423,114.6689,128.6405,61.6537,75.2056,68.8499,103.1044,77.1317,84.8934,121.6181,97.5786,66.062,95.1719,95.5562,75.4899,84.6863,318.13,320.43,320.43,320.43
118,2016-05-30,12.6625,69.4799,99.3533,78.4206,66.8924,104.5046,125.005,163.6389,82.4069,136.1574,93.2485,85.1762,64.0045,66.8759,119.2643,115.33,129.0475,62.3732,75.2423,68.0189,102.5561,77.1316,85.3215,121.5999,97.7356,66.7544,95.1749,95.7153,75.6185,86.2873,320.43,319.34,319.34,319.34
119,2016-05-31,12.035,69.4821,100.3303,78.6664,66.918,105.1523,127.1437,164.3736,82.3536,136.552,95.4779,87.4729,63.8343,66.7847,119.2414,116.2279,131.5822,63.7481,74.7086,69.1982,103.1067,78.5562,84.5406,121.5247,96.9506,65.6637,94.8522,105.8929,75.6185,85.2077,320.43,319.34,319.34,319.34
120,2016-06-01,12.2341,69.4636,107.037,82.7385,68.2459,109.0398,130.1147,168.5551,82.3334,136.4819,96.1728,92.4765,62.1309,66.756,119.2414,121.7412,136.3125,64.7442,78.7785,72.1516,103.1091,79.8337,85.9153,121.9032,97.1207,66.8111,96.1704,81.48,75.4675,83.5895,319.23,320.23,320.23,320.23
121,2016-06-02,12.3472,70.4598,108.1788,83.7308,69.5179,110.5856,129.7733,171.2485,82.3757,136.3542,99.5494,92.3933,65.5749,66.8469,119.2485,126.2487,139.6789,63.768,79.8688,72.4557,103.118,76.5912,85.9859,121.9097,98.0644,67.3619,95.7473,95.6497,75.8168,81.6413,320.14,320.7,320.7,320.7
122,2016-06-03,11.9921,70.9526,110.8057,84.3235,69.0331,111.251,131.0226,173.233,82.3324,136.4251,100.1143,93.5596,67.3164,65.0816,119.2445,129.6375,143.0151,63.3917,80.5605,73.1508,103.1086,76.5027,87.2832,121.9386,99.5055,67.7334,97.6745,95.6735,75.8167,81.6928,320.53,316.29,316.29,316.29
123,2016-06-06,12.2847,70.9684,112.0615,83.9596,70.0245,111.973,132.0606,172.5809,82.4076,136.4789,101.715,94.958,68.2236,66.8827,119.2678,129.7862,144.3985,65.4231,81.2384,73.2498,103.1512,77.6404,84.7881,122.0265,96.4281,66.4298,95.3612,95.8056,75.8166,81.3825,316.56,318.06,318.06,318.06
124,2016-06-07,12.3677,71.9592,108.628,81.5432,70.4986,110.2623,130.094,168.9984,82.374,136.4816,100.0566,92.1859,70.057,62.2294,119.2654,125.1108,139.982,64.4244,79.2955,69.6613,103.6842,76.0326,83.2727,121.9409,96.1594,64.3513,94.1623,95.6431,74.0328,80.1765,318.07,317.14,317.14,317.14
125,2016-06-08,12.3828,73.555,108.4262,82.5409,68.3024,110.4018,130.3964,172.8064,82.3708,136.4595,96.6083,92.1874,70.3846,62.6226,119.2448,124.5601,139.272,65.3943,80.2496,69.8672,105.6816,75.802,82.8097,121.9574,95.7352,64.1356,93.7076,95.6693,73.6502,79.5547,317.06,317.74,317.74,317.74
126,2016-06-09,12.3836,73.5587,111.8917,85.5474,69.5291,114.0674,135.0364,179.9231,82.3688,136.7343,100.1081,94.1312,68.6809,62.1761,119.2433,129.1288,143.7033,64.7598,83.31,73.7689,104.6731,75.7968,83.3931,121.9526,96.7867,65.3402,94.065,95.6651,73.5402,79.5001,317.64,315.29,315.29,315.29
127,2016-06-10,12.3679,73.5616,115.9322,88.5131,70.8247,117.8359,139.7616,185.9747,82.3725,136.85,100.5543,94.8292,69.6531,65.8253,119.2457,137.3721,151.435,68.7499,85.0561,76.6415,103.4049,76.3842,86.774,121.9581,100.4238,67.8644,97.0939,95.6704,73.3309,80.1434,315.27,311.39,311.39,311.39
128,2016-06-13,12.7749,74.9045,126.1431,92.5634,73.0878,122.6893,145.6307,195.1533,82.4054,135.6607,102.0267,100.6374,70.5216,65.9478,119.2602,146.1793,157.6875,69.2458,91.5752,81.3088,103.5241,80.6409,90.2784,121.9964,104.2368,69.6298,101.0424,95.7582,74.7298,82.1399,311.21,308.99,308.99,308.99
129,2016-06-14,12.9534,76.8736,129.0601,96.6129,77.3823,128.9819,153.0386,204.9467,82.371,137.8428,104.9948,106.2773,78.4595,66.5345,119.2399,152.0602,166.1299,70.2918,94.7957,84.8884,103.2124,85.0032,99.4345,121.9636,115.185,73.5187,111.8636,95.6739,74.6842,82.396,308.98,304.51,304.51,304.51
130,2016-06-15,11.7788,75.8279,125.1018,94.1325,80.7415,127.7156,150.3856,204.0806,82.3855,137.8156,106.7865,102.1307,79.724,62.6704,119.2371,150.6882,165.198,69.2185,92.1486,83.2923,89.5603,92.5865,99.5732,121.9483,115.0436,73.1527,112.7635,95.6527,78.2219,82.6575,304.45,304.71,304.71,304.71
